index,Track Name,Artists,Lyrics,Tokens,lyrics_compound,lyrics_pos,lyrics_neu,lyrics_neg,lyrics_sent
41264695,Bananza (Belly Dancer),Akon,"Hey, ladies drop it down Just want to see you touch the ground Don't be shy girl go bananza Shake ya body like a belly dancer  Hey, ladies drop it down Just want to see you touch the ground Don't be shy girl go bananza (hey girl) Shake ya body like a belly dancer  Yo, excuse me, beg your pardon girl Do you have any idea what you starting girl You got me tingiling, come to me mingiling Steppin' off lookin' bootylicious and jingiling When you walk, I see it baby girl When you talk, I believe it baby girl I like that, thick-petite n' pretty Little touch is a ditty Love to work the kitty like purrrrrrr  She loves to stirr it up, purrrrrr I can hear her purring up 'Cause she's the type that'll get arousy u[p Get you excited and call her boyfriend up (ohh) What's the plan without the plan B We can meet up at the hutter house for the t.v So stand by like a butty pass While I watch this beautiful thing shake that ass  Hey, ladies drop it down Just want to see you touch the ground Don't be shy girl go bananza Shake ya body like a belly dancer  Hey, ladies drop it down Just want to see you touch the ground Don't be shy girl go bananza Shake ya body like a belly dancer  Girl, I must say you the flyest thang in here You're so hot we gon' need some rain in here Type to make ex-gangstas bang in here Girl you could do anything you want in here Clown if you want to, frown if you want to You ain't even gotta drop down if you want to 'Cause I'd rather see you shake it standin' Either way you do it girl you look outstandin (uh-huh)  And now you got me spending (uh-huh) The way you got that body bendin' (uh-huh) An ass like that girl you gotta be kickin' Had me goin' to church, next day repentant Lap dancing for my FA crew Slide it over to boo 'cause he want some too Up in the VIP with no fee Blessing you with the G even though we gettin' it free so  Hey, ladies drop it down Just want to see you touch the ground Don't be shy girl go bananza Shake ya body like a belly dancer  Hey, ladies drop it down Just want to see you touch the ground Don't be shy girl go bananza Shake ya body like a belly dancer  Girl, shake ya body-body With somebody-body Whatever you do don't break your body body After the party-party Grab a hottie-hottie In the back seat of your Maseratti-ratti Jiggle jiggle it to the left (ah ah ah) Jiggle jiggle it to the right (ah ah ah) Jiggle it to the front then jiggle it to the back And jiggle jiggle it all-all night (ah ah ah)  Hey, ladies drop it down Just want to see you touch the ground Don't be shy girl go bananza Shake ya body like a belly dancer  Hey, ladies drop it down Just want to see you touch the ground Don't be shy girl go bananza Shake ya body like a belly dancer  Hey, ladies drop it down Just want to see you touch the ground Don't be shy girl go bananza Shake ya body like a belly dancer  Hey, ladies drop it down Just want to see you touch the ground Don't be shy girl go bananza Shake ya body like a belly dancer  Hey, ladies drop it down Just want to see you touch the ground Don't be shy girl go bananza Shake ya body like a belly dancer  Hey, ladies drop it down Just want to see you touch the ground Don't be shy girl go bananza Shake ya body...","['hey', 'lady', 'drop', 'want', 'see', 'touch', 'ground', 'shy', 'girl', 'go', 'bananza', 'shake', 'ya', 'body', 'like', 'belly', 'dancer', 'hey', 'lady', 'drop', 'want', 'see', 'touch', 'ground', 'shy', 'girl', 'go', 'bananza', 'hey', 'girl', 'shake', 'ya', 'body', 'like', 'belly', 'dancer', 'yo', 'excuse', 'beg', 'pardon', 'girl', 'idea', 'starting', 'girl', 'got', 'tingiling', 'come', 'mingiling', 'steppin', 'lookin', 'bootylicious', 'jingiling', 'walk', 'see', 'baby', 'girl', 'talk', 'believe', 'baby', 'girl', 'like', 'thickpetite', 'n', 'pretty', 'little', 'touch', 'ditty', 'love', 'work', 'kitty', 'like', 'purrrrrrr', 'love', 'stirr', 'purrrrrr', 'hear', 'purring', 'cause', 'type', 'get', 'arousy', 'u', 'p', 'get', 'excited', 'call', 'boyfriend', 'ohh', 'plan', 'without', 'plan', 'b', 'meet', 'hutter', 'house', 'tv', 'stand', 'like', 'butty', 'pas', 'watch', 'beautiful', 'thing', 'shake', 'as', 'hey', 'lady', 'drop', 'want', 'see', 'touch', 'ground', 'shy', 'girl', 'go', 'bananza', 'shake', 'ya', 'body', 'like', 'belly', 'dancer', 'hey', 'lady', 'drop', 'want', 'see', 'touch', 'ground', 'shy', 'girl', 'go', 'bananza', 'shake', 'ya', 'body', 'like', 'belly', 'dancer', 'girl', 'must', 'say', 'flyest', 'thang', 'hot', 'gon', 'need', 'rain', 'type', 'make', 'exgangstas', 'bang', 'girl', 'could', 'anything', 'want', 'clown', 'want', 'frown', 'want', 'even', 'got', 'drop', 'want', 'cause', 'rather', 'see', 'shake', 'standin', 'either', 'way', 'girl', 'look', 'outstandin', 'uhhuh', 'got', 'spending', 'uhhuh', 'way', 'got', 'body', 'bendin', 'uhhuh', 'as', 'like', 'girl', 'got', 'kickin', 'goin', 'church', 'next', 'day', 'repentant', 'lap', 'dancing', 'fa', 'crew', 'slide', 'boo', 'cause', 'want', 'vip', 'fee', 'blessing', 'g', 'even', 'though', 'gettin', 'free', 'hey', 'lady', 'drop', 'want', 'see', 'touch', 'ground', 'shy', 'girl', 'go', 'bananza', 'shake', 'ya', 'body', 'like', 'belly', 'dancer', 'hey', 'lady', 'drop', 'want', 'see', 'touch', 'ground', 'shy', 'girl', 'go', 'bananza', 'shake', 'ya', 'body', 'like', 'belly', 'dancer', 'girl', 'shake', 'ya', 'bodybody', 'somebodybody', 'whatever', 'break', 'body', 'body', 'partyparty', 'grab', 'hottiehottie', 'back', 'seat', 'maserattiratti', 'jiggle', 'jiggle', 'left', 'ah', 'ah', 'ah', 'jiggle', 'jiggle', 'right', 'ah', 'ah', 'ah', 'jiggle', 'front', 'jiggle', 'back', 'jiggle', 'jiggle', 'allall', 'night', 'ah', 'ah', 'ah', 'hey', 'lady', 'drop', 'want', 'see', 'touch', 'ground', 'shy', 'girl', 'go', 'bananza', 'shake', 'ya', 'body', 'like', 'belly', 'dancer', 'hey', 'lady', 'drop', 'want', 'see', 'touch', 'ground', 'shy', 'girl', 'go', 'bananza', 'shake', 'ya', 'body', 'like', 'belly', 'dancer', 'hey', 'lady', 'drop', 'want', 'see', 'touch', 'ground', 'shy', 'girl', 'go', 'bananza', 'shake', 'ya', 'body', 'like', 'belly', 'dancer', 'hey', 'lady', 'drop', 'want', 'see', 'touch', 'ground', 'shy', 'girl', 'go', 'bananza', 'shake', 'ya', 'body', 'like', 'belly', 'dancer', 'hey', 'lady', 'drop', 'want', 'see', 'touch', 'ground', 'shy', 'girl', 'go', 'bananza', 'shake', 'ya', 'body', 'like', 'belly', 'dancer', 'hey', 'lady', 'drop', 'want', 'see', 'touch', 'ground', 'shy', 'girl', 'go', 'bananza', 'shake', 'ya', 'body']",0.9904,0.158,0.754,0.087,1
579792092,Own Brand Freestyle,FelixThe1st & Dreya Mac Feat. Finch Fetti,"Little niggas really wan' at me (at me) Lockdown, still doin' up Cali (Cali) Gingerbread man, can't catch me (no) Flexed up like they really move pally (pally) I don't want ish, just at me (at me) I just want money, that's calm (calm) Teenage, never worry 'bout acne  Like, I ain't ever been with a baddie (with a baddie) She calm, so I add her to the tally Madison, but I'm calling her Maddie (yeah) Like, Mads, try send me the addy Buss a right, then a left at the alley (the alley) Like, Drey, you don't look too shabby (you don't look too–) Geordie ting come from The Valleys (valleys) Like, I just wanna play with that fanny (gimme that, gimme that)  Lil' miss, I really wan' play with that pussy Baby, she give me the wet (wet) I make that pussy squirt I tell her, ""Felix go first"" (wait) She wanna tell me she love me I tell her ""I'm cool"" so I tell her to skrrt (yeah) My little bitch do the dirt (nah) She don't wan' hate me, she lurk (nah, nah, nah)  Like Dreya too forward, Dreya too bait Dreya too nuff (like, Dreya too nuff) Keep on assuming, I don't correct I call your bluff (like, I call your bluff) Gyal think they're nice, hmm, nah You ain't buff (like, you ain't buff) You're lookin' rough (like, you're lookin' rough) So just give me the stuff (like, give me the stuff)  Ayy, she moving forward, she ain't important Gimme the love (like, gimme the love) Like, bitch, I want clarting and something you got for me Baby, what's up? (Like, baby, what's up?) I want the pussy, baby, let me come and just fuck it up (just fuck it up)  She don't know what I'm about Let me give you a head start (let me just give you this start) Dreya the best (dreya the best) Say it with chest (uh, uh, uh, uh) Grabbin' her breast (ooh, yeah) Let me caress (like, let me caress) She ain't under duress (no) No, she ain't feeling no stress (nah, nah, nah, nah) I'm like, ""Come here, baby, sit on my lap Run your hands through my dreads""  Bitch, ah I blow smoke, chim-chimney (smoke) Bad bitch, she not feelin' me Fuck sake Felix, come like frenemy (woo) Like Oliver Twist, she begging for more Like, sis, just pour the Hennessy (yeah) Get set, fuck the ready, we steady, B (ah, ah) She taste special, Miss, what's the recipe? (Ah, ah) I give her like four, give me ten of each (mwah)  Shit, she want the best of me Flip her over in bed 'til she rest in peace Beat up the pussy and pray that she rest in peace (bitch)  She sniffing that Disney shit (nah) She call it that Good Luck Charlie (good Luck Charlie) All these bitches wanna party (all wanna party) They on me, they all on my body (all on my body) She rock, she popping the molly (bitch) She don't wanna fuck with my squady (nah, nah) She wanna love on me only (yeah) She don't wanna love on nobody (love on nobody)  No (no), no (no), no (no), no (no), no (no), no (no) No (no), no (no), no (no), no (no), no (no), no (no) I just spent 12 pounds on the Sainsbury's brand rum and I am feeling fuckin' fantastic I am feeling crazy","['little', 'really', 'lockdown', 'still', 'doin', 'cali', 'cali', 'gingerbread', 'man', 'ca', 'catch', 'flexed', 'like', 'really', 'move', 'pally', 'pally', 'want', 'ish', 'want', 'money', 'calm', 'calm', 'teenage', 'never', 'worry', 'bout', 'acne', 'like', 'ever', 'baddie', 'baddie', 'calm', 'add', 'tally', 'madison', 'calling', 'maddie', 'yeah', 'like', 'mads', 'try', 'send', 'addy', 'bus', 'right', 'left', 'alley', 'alley', 'like', 'drey', 'look', 'shabby', 'look', 'geordie', 'ting', 'come', 'valley', 'valley', 'like', 'play', 'fanny', 'gim', 'gim', 'lil', 'miss', 'really', 'play', 'baby', 'give', 'wet', 'wet', 'make', 'squirt', 'tell', 'felix', 'go', 'first', 'wait', 'tell', 'love', 'tell', 'cool', 'tell', 'skrrt', 'yeah', 'little', 'dirt', 'nah', 'hate', 'lurk', 'nah', 'nah', 'nah', 'like', 'dreya', 'forward', 'dreya', 'bait', 'dreya', 'nuff', 'like', 'dreya', 'nuff', 'keep', 'assuming', 'correct', 'call', 'bluff', 'like', 'call', 'bluff', 'gyal', 'think', 'nice', 'hmm', 'nah', 'buff', 'like', 'buff', 'lookin', 'rough', 'like', 'lookin', 'rough', 'give', 'stuff', 'like', 'give', 'stuff', 'ayy', 'moving', 'forward', 'important', 'gim', 'love', 'like', 'gim', 'love', 'like', 'want', 'clarting', 'something', 'got', 'baby', 'like', 'baby', 'want', 'baby', 'let', 'come', 'know', 'let', 'give', 'head', 'start', 'let', 'give', 'start', 'dreya', 'best', 'dreya', 'best', 'say', 'chest', 'grabbin', 'breast', 'ooh', 'yeah', 'let', 'caress', 'like', 'let', 'caress', 'duress', 'feeling', 'stress', 'nah', 'nah', 'nah', 'nah', 'like', 'come', 'baby', 'sit', 'lap', 'run', 'hand', 'dread', 'ah', 'blow', 'smoke', 'chimchimney', 'smoke', 'bad', 'feelin', 'sake', 'felix', 'come', 'like', 'frenemy', 'woo', 'like', 'oliver', 'twist', 'begging', 'like', 'si', 'pour', 'hennessy', 'yeah', 'get', 'set', 'ready', 'steady', 'b', 'ah', 'ah', 'taste', 'special', 'miss', 'recipe', 'ah', 'ah', 'give', 'like', 'four', 'give', 'ten', 'mwah', 'want', 'best', 'flip', 'bed', 'til', 'rest', 'peace', 'beat', 'pray', 'rest', 'peace', 'sniffing', 'disney', 'nah', 'call', 'good', 'luck', 'charlie', 'good', 'luck', 'charlie', 'party', 'party', 'body', 'body', 'rock', 'popping', 'molly', 'squady', 'nah', 'nah', 'love', 'yeah', 'love', 'nobody', 'love', 'nobody', 'spent', 'pound', 'sainsbury', 'brand', 'rum', 'feeling', 'fuckin', 'fantastic', 'feeling', 'crazy']",0.9968,0.224,0.636,0.14,1
578340247,INDUSTRY BABY,Lil Nas X & Jack Harlow,"D-D-Daytrip took it to ten (hey)  Baby back, ayy, couple racks, ayy Couple Grammys on him Couple plaques, ayy That's a fact, ayy Throw it back, ayy, throw it back, ayy  And this one is for the champions I ain't lost since I began, yeah Funny how you said it was the end, yeah Then I went did it again, yeah  I told you long ago on the road I got what they waiting for I don't run from nothing, dog Get your soldiers, tell 'em I ain't layin' low You was never really rooting for me anyway When I'm back up at the top, I wanna hear you say ""He don't run from nothin', dog Get your soldiers, tell 'em that the break is over"" (uh)  Need to, uh, need to get this album done Need a couple number onеs Need a plaque on every song Need mе like one with Nicki now Tell a rap nigga I don't see ya (hah) I'm a pop nigga like Bieber (hah) I don't fuck bitches, I'm queer (hah) But these niggas bitches like Madea, yeah, yeah, yeah, ayy (yeah)  Oh, let's do it I ain't fall off, I just ain't release my new shit I blew up, now everybody tryna sue me You call me Nas, but the hood call me Doobie  And this one is for the champions I ain't lost since I began, yeah Funny how you said it was the end, yeah Then I went did it again, yeah  I told you long ago on the road I got what they waiting for (I got what they're waiting for) I don't run from nothing, dog Get your soldiers, tell 'em I ain't layin' low (bitch, I ain't runnin' from nowhere) You was never really rooting for me anyway (ooh, ooh) When I'm back up at the top, I wanna hear you say (ooh, ooh) ""He don't run from nothin', dog Get your soldiers, tell 'em that the break is over"" (yeah)  My track record so clean, they couldn't wait to just bash me I must be gettin' too flashy, y'all shouldn't have let the world gas me (woo) It's too late 'cause I'm here to stay and these girls know that I'm nasty (mmm) I sent her back to her boyfriend with my handprint on her ass cheek City talkin', we takin' notes Tell 'em all to keep makin' posts Wish he could, but he can't get close OG so proud of me that he chokin' up while he makin' toasts I'm the type that you can't control, said I would, then I made it so  I don't clear up rumors (ayy), where's y'all sense of humor? (Ayy) I'm done makin' jokes 'cause they got old like baby boomers Turned my haters to consumers, I make vets feel like they juniors (juniors) Say your time is comin' soon, but just like Oklahoma (mmm) Mine is comin' sooner (mmm), I'm just a late bloomer (mmm) I didn't peak in high school, I'm still out here gettin' cuter (woo) All these social networks and computers Got these pussies walkin' 'round like they ain't losers  I told you long ago on the road I got what they waiting for (I got what they waiting for) I don't run from nothing, dog Get your soldiers, tell 'em I ain't layin' low (bitch, I ain't runnin' from nowhere) You was never really rooting for me anyway When I'm back up at the top, I wanna hear you say ""He don't run from nothin', dog Get your soldiers, tell 'em that the break is over"" (yeah)  I'm the industry baby, mmm (yeah) I'm the industry baby (yeah)","['dddaytrip', 'took', 'ten', 'hey', 'baby', 'back', 'ayy', 'couple', 'rack', 'ayy', 'couple', 'grammys', 'couple', 'plaque', 'ayy', 'fact', 'ayy', 'throw', 'back', 'ayy', 'throw', 'back', 'ayy', 'one', 'champion', 'lost', 'since', 'began', 'yeah', 'funny', 'said', 'end', 'yeah', 'went', 'yeah', 'told', 'long', 'ago', 'road', 'got', 'waiting', 'run', 'nothing', 'dog', 'get', 'soldier', 'tell', 'em', 'layin', 'low', 'never', 'really', 'rooting', 'anyway', 'back', 'top', 'hear', 'say', 'run', 'nothin', 'dog', 'get', 'soldier', 'tell', 'em', 'break', 'need', 'need', 'get', 'album', 'done', 'need', 'couple', 'number', 'ons', 'need', 'plaque', 'every', 'song', 'need', 'like', 'one', 'nicki', 'tell', 'rap', 'see', 'ya', 'hah', 'pop', 'like', 'bieber', 'hah', 'queer', 'hah', 'like', 'madea', 'yeah', 'yeah', 'yeah', 'ayy', 'yeah', 'oh', 'let', 'fall', 'release', 'new', 'blew', 'everybody', 'tryna', 'sue', 'call', 'na', 'hood', 'call', 'doobie', 'one', 'champion', 'lost', 'since', 'began', 'yeah', 'funny', 'said', 'end', 'yeah', 'went', 'yeah', 'told', 'long', 'ago', 'road', 'got', 'waiting', 'got', 'waiting', 'run', 'nothing', 'dog', 'get', 'soldier', 'tell', 'em', 'layin', 'low', 'runnin', 'nowhere', 'never', 'really', 'rooting', 'anyway', 'ooh', 'ooh', 'back', 'top', 'hear', 'say', 'ooh', 'ooh', 'run', 'nothin', 'dog', 'get', 'soldier', 'tell', 'em', 'break', 'yeah', 'track', 'record', 'clean', 'could', 'wait', 'bash', 'must', 'gettin', 'flashy', 'yall', 'let', 'world', 'gas', 'woo', 'late', 'cause', 'stay', 'girl', 'know', 'nasty', 'mmm', 'sent', 'back', 'boyfriend', 'handprint', 'as', 'cheek', 'city', 'talkin', 'takin', 'note', 'tell', 'em', 'keep', 'makin', 'post', 'wish', 'could', 'ca', 'get', 'close', 'og', 'proud', 'chokin', 'makin', 'toast', 'type', 'ca', 'control', 'said', 'would', 'made', 'clear', 'rumor', 'ayy', 'yall', 'sense', 'humor', 'ayy', 'done', 'makin', 'joke', 'cause', 'got', 'old', 'like', 'baby', 'boomer', 'turned', 'hater', 'consumer', 'make', 'vet', 'feel', 'like', 'junior', 'junior', 'say', 'time', 'comin', 'soon', 'like', 'oklahoma', 'mmm', 'mine', 'comin', 'sooner', 'mmm', 'late', 'bloomer', 'mmm', 'peak', 'high', 'school', 'still', 'gettin', 'cuter', 'woo', 'social', 'network', 'computer', 'got', 'pussy', 'walkin', 'round', 'like', 'loser', 'told', 'long', 'ago', 'road', 'got', 'waiting', 'got', 'waiting', 'run', 'nothing', 'dog', 'get', 'soldier', 'tell', 'em', 'layin', 'low', 'runnin', 'nowhere', 'never', 'really', 'rooting', 'anyway', 'back', 'top', 'hear', 'say', 'run', 'nothin', 'dog', 'get', 'soldier', 'tell', 'em', 'break', 'yeah', 'industry', 'baby', 'mmm', 'yeah', 'industry', 'baby', 'yeah']",0.9967,0.161,0.801,0.038,1
577235374,edamame,bbno$ Feat. Rich Brian,"Balls hanging low while I pop a bottle off a yacht Chain swanging, cling-clang and it cost a lot Bitch, I'm always at the guala, yeah, and you are not Badass B, keep on going 'til you hit the spot Woah, I'm a big bag hunter with the bow She got a big bad dumper, drop it low Mama called me and she happy with the growth Never ever fold for a thottie, that's an oath (yeah, ayy)  Just popped her kidney, I bought a million options of the stock And I stopped doin' the green Man, I rock arenas, bringin' the peace I'm bumpin' that 'Pac in the car, pretendin' I got all the eyes on me Got a bad baby and she's independent Too many people older than me that's seekin' attention When they warned me 'bout the goofies, man, I shoulda listened And the smell of the money, My Strangest Addiction, uh  She tip for dick, I let her lick I had to dip, I'm off a fifth, am I rich now? I bought a whip, I paint it pink It drive itself, the fuck you think? Yeah, I'm rich now  Ayy lil' mama, yeah, you heard about me I'ma pop you like a pea, yeah, edamame Yeah, feel so hot like I'm chillin' on the beach Yeah, baby in the sun like the Teletubbies  (Woo) balls hanging low while I pop a bottle off a yacht Chain swanging, cling-clang and it cost a lot I'm always at the guala, yeah, and you are not Badass B, keep on going 'til you hit the spot Woah, I'm a big bag hunter with the bow She got a big bad dumper, drop it low Mama called me and she happy with the growth Never ever fold for a thottie, that's an oath  I've been in the club and takin' shots If you got your mask off in the photo, you getting cropped Hoppin' out the function, the CVS is like a block away Bought a moisturizer, my ice cold, it's drying my face Don't need that VVS, my ice is fake, your life is fake I choose to do it for my pocket's sake You basing your opinions on what the major says I renovate, the bad energy I erase, uh  Yeah, I don't ever really wanna talk, talk, talk, talk Only really ever want the top, top, top, top Guess I'm goin' back to the sock, sock, sock, sock At least this money never really stop, stop, stop, stop  Ayy lil' mama, yeah, you heard about me I'ma pop you like a pea, yeah, edamame Yeah, feel so hot like I'm chillin' on the beach Yeah, baby in the sun like the Teletubbies  (Woo) balls hanging low while I pop a bottle off a yacht Chain swanging, cling-clang and it cost a lot I'm always at the guala, yeah, and you are not Badass B, keep on going 'til you hit the spot Woah, I'm a big bag hunter with the bow She got a big bad dumper, drop it low Mama called me and she happy with the growth Never ever fold for a thottie, that's an oath","['ball', 'hanging', 'low', 'pop', 'bottle', 'yacht', 'chain', 'swanging', 'clingclang', 'cost', 'lot', 'always', 'guala', 'yeah', 'badass', 'b', 'keep', 'going', 'til', 'hit', 'spot', 'woah', 'big', 'bag', 'hunter', 'bow', 'got', 'big', 'bad', 'dumper', 'drop', 'low', 'mama', 'called', 'happy', 'growth', 'never', 'ever', 'fold', 'thottie', 'oath', 'yeah', 'ayy', 'popped', 'kidney', 'bought', 'million', 'option', 'stock', 'stopped', 'doin', 'green', 'man', 'rock', 'arena', 'bringin', 'peace', 'bumpin', 'pac', 'car', 'pretendin', 'got', 'eye', 'got', 'bad', 'baby', 'independent', 'many', 'people', 'older', 'seekin', 'attention', 'warned', 'bout', 'goofy', 'man', 'shoulda', 'listened', 'smell', 'money', 'strangest', 'addiction', 'tip', 'dick', 'let', 'lick', 'dip', 'fifth', 'rich', 'bought', 'whip', 'paint', 'pink', 'drive', 'think', 'yeah', 'rich', 'ayy', 'lil', 'mama', 'yeah', 'heard', 'ima', 'pop', 'like', 'pea', 'yeah', 'edamame', 'yeah', 'feel', 'hot', 'like', 'chillin', 'beach', 'yeah', 'baby', 'sun', 'like', 'teletubbies', 'woo', 'ball', 'hanging', 'low', 'pop', 'bottle', 'yacht', 'chain', 'swanging', 'clingclang', 'cost', 'lot', 'always', 'guala', 'yeah', 'badass', 'b', 'keep', 'going', 'til', 'hit', 'spot', 'woah', 'big', 'bag', 'hunter', 'bow', 'got', 'big', 'bad', 'dumper', 'drop', 'low', 'mama', 'called', 'happy', 'growth', 'never', 'ever', 'fold', 'thottie', 'oath', 'club', 'takin', 'shot', 'got', 'mask', 'photo', 'getting', 'cropped', 'hoppin', 'function', 'cv', 'like', 'block', 'away', 'bought', 'moisturizer', 'ice', 'cold', 'drying', 'face', 'need', 'vvs', 'ice', 'fake', 'life', 'fake', 'choose', 'pocket', 'sake', 'basing', 'opinion', 'major', 'say', 'renovate', 'bad', 'energy', 'erase', 'yeah', 'ever', 'really', 'talk', 'talk', 'talk', 'talk', 'really', 'ever', 'want', 'top', 'top', 'top', 'top', 'guess', 'goin', 'back', 'sock', 'sock', 'sock', 'sock', 'least', 'money', 'never', 'really', 'stop', 'stop', 'stop', 'stop', 'ayy', 'lil', 'mama', 'yeah', 'heard', 'ima', 'pop', 'like', 'pea', 'yeah', 'edamame', 'yeah', 'feel', 'hot', 'like', 'chillin', 'beach', 'yeah', 'baby', 'sun', 'like', 'teletubbies', 'woo', 'ball', 'hanging', 'low', 'pop', 'bottle', 'yacht', 'chain', 'swanging', 'clingclang', 'cost', 'lot', 'always', 'guala', 'yeah', 'badass', 'b', 'keep', 'going', 'til', 'hit', 'spot', 'woah', 'big', 'bag', 'hunter', 'bow', 'got', 'big', 'bad', 'dumper', 'drop', 'low', 'mama', 'called', 'happy', 'growth', 'never', 'ever', 'fold', 'thottie', 'oath']",0.9719,0.169,0.717,0.113,1
578737070,Praise God,Kanye West,"That she wrote, Speech to the Young: Speech to the Progress Toward Say to them, say to the down-keepers, the sun-slappers The self-soilers, the harmony-hushers Even if you are not ready for the day, it cannot always be night  Serve, flex, I do work (work), six, I'm like Mike He's out of sight, woo, you done got me piped Two-man like Ike, six out the spot (uh, uh) Into the night  Yeah, I'm shaking the drop (drop) I'm still up on top (aight) I been had the bop (ooh-ooh) The devil my opp, can't pay me to stop (It's lit) My God at the top (La Flame)  We gon' praise our way out the grave, dawg Living, speaking, praise God Walking out the graveyard back to life I serve, follow your worth, see with new sight, into the night (hey)  Yeah, this life I'm living (I'm living) All the advice been tipped in (that thing) Gave me that grip, no slipping (that grip) Out of my mind, went tripping (my mind) Tell me take two when I'm on one (I'm on) That lookout like no one, kept it real tight like yo' son (yo' son) Yeah (La Flame)  We gon' praise our way out the grave, dawg Living, speaking, praise God Walking out the graveyard back to life (hey) I serve, follow your worth, see with new sight, into the night (hey)  Still on sight, huh, still outside I just, huh, still outside, huh, still outside Tame Imp-, Tame Impala Tame Impala stay outside, huh And I'm still outside, I'm still outside, still outside, huh Let's get right, huh, let's get right, uh, let's get right, uh, huh Let's get right, let's get (ayy, ayy, ayy), let's get right Let's get (ayy, ayy, ayy), let's get- (hey)  Look at new scenes, I opened my life, I'm subject to memes I signed a few -, I polished their dreams An angel on Earth, come under my wing Stop running your publishers- They publish the headlines and say the wrong things Y'all treat your Lord and Savior like renters' insurance You know what I mean? Bada the bada the boom, I bada the boom, I bada the bing I need a new girl, my old one was mean I had to let go, forgave all them evils that came to my shows  I channeled them bad bitches, all in abode I challenge the trust, I challenge the turbulence I came with the life I gathered my sinners and asked if I'm right, let's get- I just get right, bitch, huh Let's get right, let's get right, let's get right, shh, shh Ain't on sight, it's on sight I don't know you, you, you, you, it's on sight I don't know you, you, you, you (ayy, ayy), let's get right  Ayy, all of my niggas on Channel 5 I don't channel ten 'til it go time Used to throw up my uncle's spaghetti Been toting totes since before I was ready Back when my mama told me that I was challenged A single black woman, you know that she petty I turned a heavy heart to two million dollars I put that in totals, reverse out the day  I gotta, I gotta put on the Virgil one time I snort the powder with magic one time I know some white people serving no time I gotta do it for me, do it for, pray for me Doing it for all the ones' dying I wanna do it for all the one's crying I wanna, uh, uh, uh, let's get right, huh","['wrote', 'speech', 'young', 'speech', 'progress', 'toward', 'say', 'say', 'downkeepers', 'sunslappers', 'selfsoilers', 'harmonyhushers', 'even', 'ready', 'day', 'always', 'night', 'serve', 'flex', 'work', 'work', 'six', 'like', 'mike', 'sight', 'woo', 'done', 'got', 'piped', 'twoman', 'like', 'ike', 'six', 'spot', 'night', 'yeah', 'shaking', 'drop', 'drop', 'still', 'top', 'aight', 'bop', 'oohooh', 'devil', 'opp', 'ca', 'pay', 'stop', 'lit', 'god', 'top', 'la', 'flame', 'gon', 'praise', 'way', 'grave', 'dawg', 'living', 'speaking', 'praise', 'god', 'walking', 'graveyard', 'back', 'life', 'serve', 'follow', 'worth', 'see', 'new', 'sight', 'night', 'hey', 'yeah', 'life', 'living', 'living', 'advice', 'tipped', 'thing', 'gave', 'grip', 'slipping', 'grip', 'mind', 'went', 'tripping', 'mind', 'tell', 'take', 'two', 'one', 'lookout', 'like', 'one', 'kept', 'real', 'tight', 'like', 'yo', 'son', 'yo', 'son', 'yeah', 'la', 'flame', 'gon', 'praise', 'way', 'grave', 'dawg', 'living', 'speaking', 'praise', 'god', 'walking', 'graveyard', 'back', 'life', 'hey', 'serve', 'follow', 'worth', 'see', 'new', 'sight', 'night', 'hey', 'still', 'sight', 'huh', 'still', 'outside', 'huh', 'still', 'outside', 'huh', 'still', 'outside', 'tame', 'imp', 'tame', 'impala', 'tame', 'impala', 'stay', 'outside', 'huh', 'still', 'outside', 'still', 'outside', 'still', 'outside', 'huh', 'let', 'get', 'right', 'huh', 'let', 'get', 'right', 'let', 'get', 'right', 'huh', 'let', 'get', 'right', 'let', 'get', 'ayy', 'ayy', 'ayy', 'let', 'get', 'right', 'let', 'get', 'ayy', 'ayy', 'ayy', 'let', 'get', 'hey', 'look', 'new', 'scene', 'opened', 'life', 'subject', 'meme', 'signed', 'polished', 'dream', 'angel', 'earth', 'come', 'wing', 'stop', 'running', 'publisher', 'publish', 'headline', 'say', 'wrong', 'thing', 'yall', 'treat', 'lord', 'savior', 'like', 'renter', 'insurance', 'know', 'mean', 'bada', 'bada', 'boom', 'bada', 'boom', 'bada', 'bing', 'need', 'new', 'girl', 'old', 'one', 'mean', 'let', 'go', 'forgave', 'evil', 'came', 'show', 'channeled', 'bad', 'abode', 'challenge', 'trust', 'challenge', 'turbulence', 'came', 'life', 'gathered', 'sinner', 'asked', 'right', 'let', 'get', 'get', 'right', 'huh', 'let', 'get', 'right', 'let', 'get', 'right', 'let', 'get', 'right', 'shh', 'shh', 'sight', 'sight', 'know', 'sight', 'know', 'ayy', 'ayy', 'let', 'get', 'right', 'ayy', 'channel', 'channel', 'ten', 'til', 'go', 'time', 'used', 'throw', 'uncle', 'spaghetti', 'toting', 'tote', 'since', 'ready', 'back', 'mama', 'told', 'challenged', 'single', 'black', 'woman', 'know', 'petty', 'turned', 'heavy', 'heart', 'two', 'million', 'dollar', 'put', 'total', 'reverse', 'day', 'got', 'got', 'put', 'virgil', 'one', 'time', 'snort', 'powder', 'magic', 'one', 'time', 'know', 'white', 'people', 'serving', 'time', 'got', 'pray', 'one', 'dying', 'one', 'cry', 'let', 'get', 'right', 'huh']",0.7701,0.11,0.796,0.094,1
